customer_id,age,gender,income_annual,employment_years,employment_status,credit_score,num_credit_accounts,num_hard_inquiries,late_payments_2yr,debt_existing,loan_amount,loan_purpose,loan_term_months,interest_rate,loan_grade,home_ownership,state,application_date,defaulted,debt_to_income,monthly_payment,payment_to_income,total_debt_ratio,interest_cost_total,risk_per_year,credit_tier,income_tier,loan_size
FIN-000633,40,Female,194002.0,26,Employed,545.0,1,0,7,27881,58333,Vacation,36,22.12,D,Mortgage,IL,2020-07-29,1,0.3007,1620.36,0.1002,0.4444,38709.78,3.5,Very Poor,Upper-Mid,Very Large
FIN-000634,66,Female,152732.0,26,Employed,409.0,10,1,6,6026,22722,Car,72,21.25,A,Rent,MI,2020-07-30,1,0.1488,315.58,0.0248,0.1882,28970.55,3.0,Very Poor,Upper-Mid,Large
FIN-000635,28,Male,47151.0,8,Employed,574.0,11,7,6,43496,77082,Home Improvement,60,18.07,A,Own,MI,2020-07-30,0,1.6348,1284.7,0.327,2.5573,69643.59,3.0,Fair,Lower-Mid,Very Large
FIN-000636,47,Male,44613.0,16,Self-Employed,366.0,11,7,7,14073,30258,Home Improvement,60,17.93,B,Rent,GA,2020-07-30,1,0.6782,504.3,0.1356,0.9937,27126.3,3.5,Very Poor,Lower-Mid,Very Large
FIN-000637,59,Male,85266.0,4,Employed,349.0,6,7,1,40505,16706,Medical,48,6.62,F,Mortgage,NY,2020-07-31,1,0.1959,348.04,0.049,0.671,4423.75,0.5,Very Poor,Mid,Large
FIN-000638,55,Male,129020.0,25,Self-Employed,814.0,10,6,7,21836,33943,Medical,24,8.61,D,Own,OH,2020-07-31,0,0.2631,1414.29,0.1315,0.4323,5844.98,3.5,Excellent,Upper-Mid,Very Large
FIN-000639,45,Male,74738.0,20,Retired,525.0,6,6,0,7184,69324,Vacation,36,17.07,E,Mortgage,CA,2020-07-31,1,0.9276,1925.67,0.3092,1.0237,35500.82,0.0,Very Poor,Mid,Very Large
FIN-000640,34,Female,196849.0,0,Employed,805.0,3,1,3,1789,27315,Medical,24,12.68,B,Own,FL,2020-08-01,0,0.1388,1138.12,0.0694,0.1478,6927.08,1.5,Excellent,Upper-Mid,Large
FIN-000641,64,Male,50702.0,0,Self-Employed,454.0,6,0,7,30353,15352,Debt Consolidation,60,4.95,C,Own,IL,2020-08-01,1,0.3028,255.87,0.0606,0.9014,3799.62,3.5,Very Poor,Lower-Mid,Large
FIN-000642,67,Female,144188.0,34,Employed,779.0,10,6,1,26340,39497,Debt Consolidation,48,23.26,C,Rent,OH,2020-08-01,0,0.2739,822.85,0.0685,0.4566,36748.01,0.5,Excellent,Upper-Mid,Very Large
FIN-000643,60,Female,97263.0,8,Employed,410.0,9,4,1,47343,49974,Car,60,19.86,C,Rent,PA,2020-08-02,1,0.5138,832.9,0.1028,1.0006,49624.18,0.5,Very Poor,Mid,Very Large
FIN-000644,51,Female,140813.0,22,Employed,782.0,6,3,6,27933,32228,Business,48,12.16,D,Own,PA,2020-08-02,0,0.2289,671.42,0.0572,0.4272,15675.7,3.0,Excellent,Upper-Mid,Very Large
FIN-000645,25,Female,150311.0,3,Employed,573.0,1,7,7,31065,13882,Home Improvement,72,6.81,B,Rent,TX,2020-08-02,0,0.0924,192.81,0.0154,0.299,5672.19,3.5,Fair,Upper-Mid,Medium
FIN-000646,37,Female,132225.0,18,Employed,454.0,10,4,5,13686,21268,Education,12,18.39,C,Own,TX,2020-08-03,1,0.1608,1772.33,0.1608,0.2644,3911.19,2.5,Very Poor,Upper-Mid,Large
FIN-000647,30,Female,117925.0,4,Employed,466.0,6,5,0,14351,75846,Home Improvement,24,12.69,D,Mortgage,TX,2020-08-03,0,0.6432,3160.25,0.3216,0.7649,19249.71,0.0,Very Poor,Upper-Mid,Very Large
FIN-000648,63,Female,148428.0,27,Self-Employed,318.0,8,3,6,29258,29463,Debt Consolidation,36,10.5,B,Own,MI,2020-08-03,1,0.1985,818.42,0.0662,0.3956,9280.84,3.0,Very Poor,Upper-Mid,Large
FIN-000649,36,Female,81804.0,22,Employed,644.0,7,1,3,33027,54314,Car,48,21.45,E,Own,GA,2020-08-04,0,0.664,1131.54,0.166,1.0677,46601.41,1.5,Fair,Mid,Very Large
FIN-000650,68,Male,112340.0,22,Unemployed,593.0,8,3,0,18302,14827,Education,72,12.21,C,Own,OH,2020-08-04,0,0.132,205.93,0.022,0.2949,10862.26,0.0,Fair,Upper-Mid,Medium
FIN-000651,24,Male,33021.0,17,Unemployed,761.0,11,6,1,21902,38062,Medical,72,7.7,D,Rent,CA,2020-08-04,0,1.1527,528.64,0.1921,1.8159,17584.64,0.5,Excellent,Lower-Mid,Very Large
FIN-000652,25,Female,137611.0,28,Self-Employed,637.0,8,3,2,47002,12240,Medical,12,15.82,D,Other,NC,2020-08-05,0,0.0889,1020.0,0.0889,0.4305,1936.37,1.0,Fair,Upper-Mid,Medium
FIN-000653,62,Male,64001.0,27,Employed,751.0,9,1,0,24559,6585,Debt Consolidation,72,23.97,C,Rent,GA,2020-08-05,0,0.1029,91.46,0.0171,0.4866,9470.55,0.0,Excellent,Mid,Medium
FIN-000654,66,Female,170164.0,8,Employed,643.0,3,2,7,48034,57532,Car,72,24.47,B,Rent,NC,2020-08-05,0,0.3381,799.06,0.0563,0.6204,84468.48,3.5,Fair,Upper-Mid,Very Large
FIN-000655,61,Female,179987.0,9,Self-Employed,384.0,7,3,0,26362,15541,Vacation,12,24.46,C,Rent,FL,2020-08-06,1,0.0863,1295.08,0.0863,0.2328,3801.33,0.0,Very Poor,Upper-Mid,Large
FIN-000656,40,Male,146832.0,1,Unemployed,688.0,6,6,2,7252,10427,Business,24,14.39,A,Mortgage,IL,2020-08-06,0,0.071,434.46,0.0355,0.1204,3000.89,1.0,Good,Upper-Mid,Medium
FIN-000657,26,Male,126726.0,12,Employed,526.0,2,6,3,99,14033,Home Improvement,72,23.09,F,Mortgage,IL,2020-08-06,1,0.1107,194.9,0.0185,0.1115,19441.32,1.5,Very Poor,Upper-Mid,Medium
FIN-000658,31,Male,35739.0,26,Self-Employed,585.0,5,7,3,3905,36070,Debt Consolidation,48,24.48,A,Rent,NC,2020-08-07,0,1.0093,751.46,0.2523,1.1185,35319.74,1.5,Fair,Lower-Mid,Very Large
FIN-000659,37,Male,93012.0,19,Employed,583.0,3,0,0,15090,54104,Business,36,15.3,B,Other,GA,2020-08-07,0,0.5817,1502.89,0.1939,0.7439,24833.74,0.0,Fair,Mid,Very Large
FIN-000660,61,Male,33699.0,9,Self-Employed,408.0,11,4,6,35110,17199,Business,36,11.99,F,Own,MI,2020-08-07,1,0.5104,477.75,0.1701,1.5522,6186.48,3.0,Very Poor,Lower-Mid,Large
FIN-000661,23,Female,153876.0,15,Employed,434.0,5,1,7,8091,17776,Home Improvement,36,21.0,A,Mortgage,PA,2020-08-08,1,0.1155,493.78,0.0385,0.1681,11198.88,3.5,Very Poor,Upper-Mid,Large
FIN-000662,36,Male,199976.0,14,Employed,590.0,11,1,2,5024,27727,Education,60,25.76,A,Mortgage,MI,2020-08-08,0,0.1387,462.12,0.0277,0.1638,35712.38,1.0,Fair,Upper-Mid,Large
FIN-000663,56,Female,58343.0,12,Employed,807.0,9,3,5,11441,7931,Home Improvement,60,27.35,D,Mortgage,MI,2020-08-08,0,0.1359,132.18,0.0272,0.332,10845.64,2.5,Excellent,Lower-Mid,Medium
FIN-000664,46,Male,162847.0,19,Employed,328.0,8,2,0,46523,61193,Education,48,11.32,B,Rent,CA,2020-08-09,1,0.3758,1274.85,0.0939,0.6615,27708.19,0.0,Very Poor,Upper-Mid,Very Large
FIN-000665,44,Female,128985.0,23,Employed,693.0,9,2,2,16711,10699,Business,72,26.97,A,Mortgage,OH,2020-08-09,0,0.0829,148.6,0.0138,0.2125,17313.12,1.0,Good,Upper-Mid,Medium
FIN-000666,67,Female,83012.0,6,Retired,326.0,9,4,1,42311,62789,Car,72,16.23,B,Own,NC,2020-08-09,0,0.7564,872.07,0.1261,1.2661,61143.93,0.5,Very Poor,Mid,Very Large
FIN-000667,54,Female,67686.0,22,Employed,766.0,11,4,5,27387,32321,Debt Consolidation,36,11.69,E,Mortgage,FL,2020-08-10,0,0.4775,897.81,0.1592,0.8821,11334.97,2.5,Excellent,Mid,Very Large
FIN-000668,40,Female,84236.0,23,Employed,312.0,8,6,2,2289,66032,Home Improvement,12,27.73,B,Rent,FL,2020-08-10,0,0.7839,5502.67,0.7839,0.8111,18310.67,1.0,Very Poor,Mid,Very Large
FIN-000669,37,Female,196946.0,28,Self-Employed,744.0,8,2,6,11354,12636,Car,72,25.13,C,Mortgage,IL,2020-08-10,0,0.0642,175.5,0.0107,0.1218,19052.56,3.0,Very Good,Upper-Mid,Medium
FIN-000670,40,Male,150025.0,4,Unemployed,523.0,11,5,0,11291,72396,Car,36,20.77,B,Rent,GA,2020-08-11,0,0.4826,2011.0,0.1609,0.5578,45109.95,0.0,Very Poor,Upper-Mid,Very Large
FIN-000671,36,Male,138222.0,34,Employed,762.0,11,2,4,31386,19989,Home Improvement,48,25.53,B,Mortgage,IL,2020-08-11,0,0.1446,416.44,0.0362,0.3717,20412.77,2.0,Excellent,Upper-Mid,Large
FIN-000672,69,Male,51586.0,0,Unemployed,320.0,6,2,3,28278,56086,Medical,36,20.51,A,Own,FL,2020-08-11,1,1.0872,1557.94,0.3624,1.6354,34509.72,1.5,Very Poor,Lower-Mid,Very Large
FIN-000673,24,Male,77009.0,17,Employed,686.0,6,3,0,9702,41062,Business,24,14.85,F,Mortgage,GA,2020-08-12,0,0.5332,1710.92,0.2666,0.6592,12195.41,0.0,Good,Mid,Very Large
FIN-000674,38,Male,20607.0,5,Employed,625.0,6,6,2,32987,67125,Medical,36,26.78,C,Own,IL,2020-08-12,0,3.2574,1864.58,1.0858,4.8582,53928.23,1.0,Fair,Low,Very Large
FIN-000675,56,Female,57386.0,22,Self-Employed,766.0,10,0,7,29530,35398,Education,72,27.14,A,Mortgage,GA,2020-08-12,0,0.6168,491.64,0.1028,1.1314,57642.1,3.5,Excellent,Lower-Mid,Very Large
FIN-000676,55,Male,99625.0,9,Retired,821.0,6,4,5,39175,75283,Car,72,11.88,A,Mortgage,CA,2020-08-13,0,0.7557,1045.6,0.1259,1.1489,53661.72,2.5,Excellent,Mid,Very Large
FIN-000677,50,Male,133872.0,6,Employed,524.0,11,5,5,43128,75774,Debt Consolidation,12,12.83,B,Rent,NY,2020-08-13,1,0.566,6314.5,0.566,0.8882,9721.8,2.5,Very Poor,Upper-Mid,Very Large
FIN-000678,38,Female,188097.0,7,Employed,774.0,9,5,2,15405,7834,Debt Consolidation,48,13.49,C,Mortgage,OH,2020-08-13,0,0.0416,163.21,0.0104,0.1235,4227.23,1.0,Excellent,Upper-Mid,Medium
FIN-000679,41,Female,134235.0,12,Employed,757.0,10,7,7,46359,53203,Car,48,23.82,A,Rent,CA,2020-08-14,0,0.3963,1108.4,0.0991,0.7417,50691.82,3.5,Excellent,Upper-Mid,Very Large
FIN-000680,52,Other,140300.0,29,Employed,512.0,1,1,3,27762,50676,Medical,12,23.09,B,Mortgage,IL,2020-08-14,0,0.3612,4223.0,0.3612,0.5591,11701.09,1.5,Very Poor,Upper-Mid,Very Large
FIN-000681,25,Female,83492.0,17,Retired,780.0,10,2,0,3239,31230,Business,48,27.6,D,Own,PA,2020-08-14,0,0.374,650.62,0.0935,0.4128,34477.92,0.0,Excellent,Mid,Very Large
FIN-000682,61,Male,161295.0,13,Self-Employed,479.0,6,2,5,40310,77652,Car,36,15.43,B,Own,CA,2020-08-15,1,0.4814,2157.0,0.1605,0.7313,35945.11,2.5,Very Poor,Upper-Mid,Very Large
FIN-000683,43,Female,42943.0,10,Unemployed,837.0,8,7,5,12567,73464,Vacation,48,21.81,A,Rent,OH,2020-08-15,0,1.7107,1530.5,0.4277,2.0034,64089.99,2.5,Excellent,Lower-Mid,Very Large
FIN-000684,50,Male,107051.0,12,Employed,826.0,1,0,4,20201,27134,Education,36,24.63,A,Mortgage,NC,2020-08-15,0,0.2535,753.72,0.0845,0.4422,20049.31,2.0,Excellent,Upper-Mid,Large
FIN-000685,47,Male,115155.0,32,Employed,321.0,11,6,1,6857,13190,Car,48,9.7,B,Mortgage,NC,2020-08-16,1,0.1145,274.79,0.0286,0.1741,5117.72,0.5,Very Poor,Upper-Mid,Medium
FIN-000686,35,Male,86287.0,12,Employed,644.0,11,2,4,67,9350,Home Improvement,72,19.08,A,Own,NY,2020-08-16,0,0.1084,129.86,0.0181,0.1091,10703.88,2.0,Fair,Mid,Medium
FIN-000687,61,Female,131541.0,24,Employed,320.0,6,7,1,9863,39055,Medical,36,17.37,A,Rent,FL,2020-08-16,1,0.2969,1084.86,0.099,0.3719,20351.56,0.5,Very Poor,Upper-Mid,Very Large
FIN-000688,34,Male,125849.0,23,Self-Employed,707.0,9,4,5,23609,48686,Home Improvement,36,21.96,D,Rent,CA,2020-08-17,0,0.3869,1352.39,0.129,0.5745,32074.34,2.5,Very Good,Upper-Mid,Very Large
FIN-000689,41,Female,90880.0,28,Employed,786.0,6,5,1,32270,33700,Home Improvement,72,20.84,C,Mortgage,FL,2020-08-17,0,0.3708,468.06,0.0618,0.7259,42138.48,0.5,Excellent,Mid,Very Large
FIN-000690,54,Male,185045.0,5,Employed,827.0,2,2,0,2012,77146,Car,12,23.6,C,Rent,IL,2020-08-17,0,0.4169,6428.83,0.4169,0.4278,18206.46,0.0,Excellent,Upper-Mid,Very Large
FIN-000691,46,Male,187727.0,17,Unemployed,715.0,1,0,5,26022,34420,Business,12,11.81,C,Mortgage,OH,2020-08-18,0,0.1834,2868.33,0.1834,0.322,4065.0,2.5,Very Good,Upper-Mid,Very Large
FIN-000692,45,Male,94158.0,27,Self-Employed,571.0,4,7,5,19453,30177,Car,72,9.58,D,Own,IL,2020-08-18,0,0.3205,419.12,0.0534,0.5271,17345.74,2.5,Fair,Mid,Very Large
FIN-000694,51,Other,122987.0,17,Unemployed,597.0,10,4,1,290,59339,Debt Consolidation,12,12.97,A,Other,OH,2020-08-19,0,0.4825,4944.92,0.4825,0.4848,7696.27,0.5,Fair,Upper-Mid,Very Large
FIN-000695,68,Female,80461.0,6,Employed,407.0,10,3,2,39080,54282,Business,36,11.26,A,Rent,CA,2020-08-19,0,0.6746,1507.83,0.2249,1.1603,18336.46,1.0,Very Poor,Mid,Very Large
FIN-000696,26,Male,38658.0,8,Self-Employed,451.0,9,1,1,3679,46070,Home Improvement,36,12.42,E,Mortgage,TX,2020-08-19,1,1.1917,1279.72,0.3972,1.2869,17165.68,0.5,Very Poor,Lower-Mid,Very Large
FIN-000697,68,Female,142211.0,34,Employed,312.0,5,0,1,37419,65703,Car,48,6.06,C,Mortgage,OH,2020-08-20,0,0.462,1368.81,0.1155,0.7251,15926.41,0.5,Very Poor,Upper-Mid,Very Large
FIN-000698,24,Female,56133.0,11,Employed,378.0,7,1,3,352,30406,Debt Consolidation,48,22.67,A,Rent,NY,2020-08-20,1,0.5417,633.46,0.1354,0.5479,27572.16,1.5,Very Poor,Lower-Mid,Very Large
FIN-000699,44,Male,145275.0,23,Unemployed,468.0,6,7,3,18210,63009,Vacation,60,21.31,B,Mortgage,TX,2020-08-20,0,0.4337,1050.15,0.0867,0.5591,67136.09,1.5,Very Poor,Upper-Mid,Very Large
FIN-000700,62,Female,40620.0,8,Employed,548.0,6,1,0,37146,6066,Home Improvement,36,17.49,D,Rent,NC,2020-08-21,0,0.1493,168.5,0.0498,1.0638,3182.83,0.0,Very Poor,Lower-Mid,Medium
FIN-000701,51,Female,188139.0,11,Employed,420.0,9,5,0,32192,75506,Debt Consolidation,60,21.33,A,Rent,MI,2020-08-21,0,0.4013,1258.43,0.0803,0.5724,80527.15,0.0,Very Poor,Upper-Mid,Very Large
FIN-000702,39,Male,180747.0,8,Employed,686.0,5,1,2,28412,57940,Medical,36,13.27,D,Mortgage,GA,2020-08-21,0,0.3206,1609.44,0.1069,0.4778,23065.91,1.0,Good,Upper-Mid,Very Large
FIN-000703,31,Male,20860.0,21,Employed,738.0,2,1,3,36166,55469,Education,12,11.44,E,Own,GA,2020-08-22,0,2.6591,4622.42,2.6591,4.3929,6345.65,1.5,Very Good,Low,Very Large
FIN-000704,49,Male,135532.0,16,Self-Employed,571.0,8,0,4,3006,28350,Home Improvement,48,24.76,A,Own,NY,2020-08-22,0,0.2092,590.62,0.0523,0.2314,28077.84,2.0,Fair,Upper-Mid,Large
FIN-000705,25,Male,47618.0,32,Employed,599.0,11,7,0,1004,9114,Car,72,14.43,A,Mortgage,MI,2020-08-22,0,0.1914,126.58,0.0319,0.2125,7890.9,0.0,Fair,Lower-Mid,Medium
FIN-000706,38,Male,47916.0,23,Employed,772.0,3,3,0,47580,54199,Business,72,9.1,A,Other,NC,2020-08-23,0,1.1311,752.76,0.1885,2.1241,29592.65,0.0,Excellent,Lower-Mid,Very Large
FIN-000707,23,Female,102056.0,14,Unemployed,457.0,9,2,3,5967,70133,Medical,60,22.1,A,Own,GA,2020-08-23,1,0.6872,1168.88,0.1374,0.7457,77496.96,1.5,Very Poor,Upper-Mid,Very Large
FIN-000708,60,Female,107667.0,28,Employed,526.0,5,1,3,6428,26245,Vacation,24,12.39,C,Mortgage,TX,2020-08-23,1,0.2438,1093.54,0.1219,0.3035,6503.51,1.5,Very Poor,Upper-Mid,Large
FIN-000709,31,Male,42878.0,31,Employed,720.0,1,5,2,34846,48266,Debt Consolidation,72,9.48,A,Rent,OH,2020-08-24,0,1.1257,670.36,0.1876,1.9383,27453.7,1.0,Very Good,Lower-Mid,Very Large
FIN-000710,41,Male,96960.0,32,Employed,323.0,4,6,7,18879,17595,Education,36,5.14,B,Mortgage,GA,2020-08-24,1,0.1815,488.75,0.0605,0.3762,2713.15,3.5,Very Poor,Mid,Large
FIN-000711,50,Female,58554.0,28,Employed,837.0,9,2,3,2261,44218,Business,12,27.31,C,Mortgage,OH,2020-08-24,0,0.7552,3684.83,0.7552,0.7938,12075.94,1.5,Excellent,Lower-Mid,Very Large
FIN-000712,39,Male,177868.0,14,Employed,839.0,1,5,7,28340,30143,Home Improvement,24,15.48,E,Rent,NC,2020-08-25,0,0.1695,1255.96,0.0847,0.3288,9332.27,3.5,Excellent,Upper-Mid,Very Large
FIN-000713,45,Female,160417.0,26,Self-Employed,427.0,8,7,6,1737,51178,Education,12,8.3,C,Rent,OH,2020-08-25,1,0.319,4264.83,0.319,0.3299,4247.77,3.0,Very Poor,Upper-Mid,Very Large
FIN-000714,55,Other,143858.0,33,Self-Employed,393.0,8,2,1,32323,76700,Medical,12,22.31,A,Mortgage,OH,2020-08-25,1,0.5332,6391.67,0.5332,0.7579,17111.77,0.5,Very Poor,Upper-Mid,Very Large
FIN-000715,32,Other,143448.0,3,Unemployed,720.0,9,1,5,35864,12787,Education,36,25.36,B,Rent,CA,2020-08-26,0,0.0891,355.19,0.0297,0.3392,9728.35,2.5,Very Good,Upper-Mid,Medium
FIN-000716,67,Female,42584.0,17,Self-Employed,571.0,9,7,4,7927,69517,Home Improvement,12,16.91,C,Mortgage,TX,2020-08-26,0,1.6325,5793.08,1.6325,1.8186,11755.32,2.0,Fair,Lower-Mid,Very Large
FIN-000717,46,Male,31598.0,20,Retired,783.0,6,4,5,35212,50286,Medical,60,5.17,A,Rent,IL,2020-08-26,1,1.5914,838.1,0.3183,2.7058,12998.93,2.5,Excellent,Lower-Mid,Very Large
FIN-000718,68,Male,169517.0,7,Retired,304.0,5,6,1,16720,5081,Debt Consolidation,24,13.08,B,Own,CA,2020-08-27,1,0.03,211.71,0.015,0.1286,1329.19,0.5,Very Poor,Upper-Mid,Medium
FIN-000719,25,Female,63813.0,5,Self-Employed,456.0,7,2,6,19367,8005,Home Improvement,12,10.21,F,Mortgage,MI,2020-08-27,1,0.1254,667.08,0.1254,0.4289,817.31,3.0,Very Poor,Mid,Medium
FIN-000720,39,Other,154802.0,19,Unemployed,351.0,9,7,6,41927,78944,Education,72,19.46,A,Own,OH,2020-08-27,1,0.51,1096.44,0.085,0.7808,92175.01,3.0,Very Poor,Upper-Mid,Very Large
FIN-000721,47,Male,31684.0,1,Self-Employed,542.0,5,4,1,41631,5334,Home Improvement,72,16.69,A,Mortgage,IL,2020-08-28,1,0.1683,74.08,0.0281,1.4823,5341.47,0.5,Very Poor,Lower-Mid,Medium
FIN-000722,58,Male,124426.0,21,Employed,719.0,3,3,5,13056,63217,Medical,12,12.86,D,Own,IL,2020-08-28,0,0.5081,5268.08,0.5081,0.613,8129.71,2.5,Very Good,Upper-Mid,Very Large
FIN-000723,49,Female,185635.0,20,Employed,724.0,9,2,1,10862,30169,Education,48,19.74,A,Rent,GA,2020-08-28,0,0.1625,628.52,0.0406,0.221,23821.44,0.5,Very Good,Upper-Mid,Very Large
FIN-000724,32,Male,161113.0,5,Employed,379.0,10,0,0,10798,28452,Debt Consolidation,48,18.23,A,Rent,NC,2020-08-29,1,0.1766,592.75,0.0441,0.2436,20747.2,0.0,Very Poor,Upper-Mid,Large
FIN-000725,39,Male,93723.0,31,Retired,653.0,1,5,6,40955,31254,Vacation,60,25.8,A,Rent,MI,2020-08-29,0,0.3335,520.9,0.0667,0.7705,40317.66,3.0,Good,Mid,Very Large
FIN-000726,29,Female,81320.0,5,Self-Employed,592.0,1,6,5,35738,74433,Vacation,72,18.52,C,Mortgage,CA,2020-08-29,0,0.9153,1033.79,0.1526,1.3548,82709.95,2.5,Fair,Mid,Very Large
FIN-000727,38,Male,123144.0,12,Self-Employed,415.0,10,7,7,36037,62110,Business,48,16.43,F,Rent,MI,2020-08-30,1,0.5044,1293.96,0.1261,0.797,40818.69,3.5,Very Poor,Upper-Mid,Very Large
FIN-000728,49,Male,52624.0,0,Employed,828.0,11,7,1,16862,62253,Car,12,23.86,C,Rent,FL,2020-08-30,0,1.183,5187.75,1.183,1.5034,14853.57,0.5,Excellent,Lower-Mid,Very Large
FIN-000729,23,Female,23726.0,21,Employed,779.0,4,3,7,17227,75184,Debt Consolidation,72,9.26,A,Mortgage,TX,2020-08-30,1,3.1688,1044.22,0.5281,3.8949,41772.23,3.5,Excellent,Low,Very Large
FIN-000730,43,Female,152915.0,23,Employed,587.0,2,3,0,34393,24970,Home Improvement,12,10.22,A,Mortgage,NC,2020-08-31,0,0.1633,2080.83,0.1633,0.3882,2551.93,0.0,Fair,Upper-Mid,Large
FIN-000731,50,Male,74929.0,29,Unemployed,776.0,7,7,3,18264,8794,Car,24,22.91,C,Mortgage,NC,2020-08-31,0,0.1174,366.42,0.0587,0.3611,4029.41,1.5,Excellent,Mid,Medium
FIN-000732,66,Male,33754.0,21,Unemployed,324.0,2,6,6,24685,34184,Business,72,14.9,D,Own,CA,2020-08-31,1,1.0127,474.78,0.1688,1.7441,30560.5,3.0,Very Poor,Lower-Mid,Very Large
FIN-000733,44,Female,179925.0,11,Self-Employed,730.0,7,4,4,25981,43365,Business,48,14.12,C,Other,NY,2020-09-01,0,0.241,903.44,0.0603,0.3854,24492.55,2.0,Very Good,Upper-Mid,Very Large
FIN-000734,57,Female,115324.0,25,Employed,577.0,8,7,4,3480,36217,Medical,36,25.35,C,Mortgage,MI,2020-09-01,0,0.314,1006.03,0.1047,0.3442,27543.03,2.0,Fair,Upper-Mid,Very Large
FIN-000735,57,Male,24567.0,3,Employed,616.0,11,7,1,41310,10051,Business,48,18.84,F,Mortgage,GA,2020-09-01,0,0.4091,209.4,0.1023,2.0907,7574.43,0.5,Fair,Low,Medium
FIN-000736,24,Male,82118.0,18,Employed,657.0,8,1,4,15860,75080,Vacation,12,23.37,A,Rent,TX,2020-09-02,0,0.9143,6256.67,0.9143,1.1074,17546.2,2.0,Good,Mid,Very Large
FIN-000737,48,Female,52150.0,15,Employed,575.0,3,5,0,3042,17875,Education,24,23.53,A,Mortgage,TX,2020-09-02,0,0.3428,744.79,0.1714,0.4011,8411.98,0.0,Fair,Lower-Mid,Large
FIN-000738,36,Female,117364.0,11,Unemployed,643.0,9,0,3,6564,74891,Education,48,7.32,E,Own,TX,2020-09-02,0,0.6381,1560.23,0.1595,0.694,21928.08,1.5,Fair,Upper-Mid,Very Large
FIN-000739,33,Female,157534.0,32,Employed,730.0,10,6,1,20012,24992,Medical,24,19.86,B,Own,IL,2020-09-03,0,0.1586,1041.33,0.0793,0.2857,9926.82,0.5,Very Good,Upper-Mid,Large
FIN-000740,28,Female,47560.0,20,Employed,738.0,10,6,2,43001,56662,Business,48,26.88,B,Mortgage,NC,2020-09-03,0,1.1914,1180.46,0.2978,2.0955,60922.98,1.0,Very Good,Lower-Mid,Very Large
FIN-000741,68,Female,104568.0,8,Employed,761.0,10,0,5,24686,63475,Home Improvement,60,15.78,C,Own,OH,2020-09-03,0,0.607,1057.92,0.1214,0.8431,50081.77,2.5,Excellent,Upper-Mid,Very Large
FIN-000742,45,Male,133246.0,7,Employed,569.0,6,4,6,28880,36074,Debt Consolidation,12,21.71,B,Rent,OH,2020-09-04,0,0.2707,3006.17,0.2707,0.4875,7831.67,3.0,Fair,Upper-Mid,Very Large
FIN-000743,22,Female,154443.0,19,Employed,730.0,4,4,7,26341,73052,Vacation,12,17.82,B,Mortgage,TX,2020-09-04,0,0.473,6087.67,0.473,0.6436,13017.87,3.5,Very Good,Upper-Mid,Very Large
FIN-000744,50,Female,105349.0,9,Retired,320.0,8,3,4,17585,27622,Car,36,9.31,E,Mortgage,TX,2020-09-04,1,0.2622,767.28,0.0874,0.4291,7714.82,2.0,Very Poor,Upper-Mid,Large
FIN-000745,60,Female,144460.0,31,Employed,442.0,4,6,4,43938,72015,Medical,12,9.09,A,Mortgage,IL,2020-09-05,1,0.4985,6001.25,0.4985,0.8027,6546.16,2.0,Very Poor,Upper-Mid,Very Large
FIN-000747,43,Female,172542.0,9,Employed,764.0,11,1,5,27048,64069,Home Improvement,12,15.85,A,Rent,OH,2020-09-05,0,0.3713,5339.08,0.3713,0.5281,10154.94,2.5,Excellent,Upper-Mid,Very Large
FIN-000748,49,Female,29778.0,7,Unemployed,767.0,8,3,5,43335,50078,Home Improvement,48,16.32,D,Own,NC,2020-09-06,1,1.6817,1043.29,0.4204,3.137,32690.92,2.5,Excellent,Low,Very Large
FIN-000749,61,Male,43033.0,32,Employed,812.0,4,3,4,32778,55873,Car,48,26.94,A,Rent,NY,2020-09-06,0,1.2984,1164.02,0.3246,2.0601,60208.74,2.0,Excellent,Lower-Mid,Very Large
FIN-000750,50,Female,161376.0,12,Self-Employed,763.0,1,7,4,15611,68798,Medical,60,6.86,D,Own,CA,2020-09-06,0,0.4263,1146.63,0.0853,0.5231,23597.71,2.0,Excellent,Upper-Mid,Very Large
FIN-000751,31,Female,147441.0,34,Employed,693.0,6,3,7,29527,63784,Debt Consolidation,48,13.44,A,Rent,NC,2020-09-07,0,0.4326,1328.83,0.1082,0.6329,34290.28,3.5,Good,Upper-Mid,Very Large
FIN-000752,41,Female,165479.0,28,Employed,357.0,8,0,2,29930,26836,Vacation,24,16.59,B,Rent,CA,2020-09-07,1,0.1622,1118.17,0.0811,0.343,8904.18,1.0,Very Poor,Upper-Mid,Large
FIN-000753,47,Male,22521.0,4,Employed,425.0,3,7,5,48775,73083,Debt Consolidation,48,27.13,D,Mortgage,GA,2020-09-07,1,3.2451,1522.56,0.8113,5.4109,79309.67,2.5,Very Poor,Low,Very Large
FIN-000754,44,Male,146631.0,2,Retired,760.0,2,5,0,42549,33130,Medical,36,16.35,B,Other,IL,2020-09-08,0,0.2259,920.28,0.0753,0.5161,16250.26,0.0,Excellent,Upper-Mid,Very Large
FIN-000755,51,Female,104622.0,5,Employed,351.0,6,5,6,24704,53975,Education,72,22.72,B,Mortgage,GA,2020-09-08,1,0.5159,749.65,0.086,0.752,73578.72,3.0,Very Poor,Upper-Mid,Very Large
